dataset,num_nodes,num_epochs,local_epochs,graph_type,graph_param,batch_size,samples_per_client,algorithm,attack_percentage,attack_type,lambda,final_compromised_accuracy,final_honest_accuracy,overall_asr,honest_asr,compromised_asr,filename
femnist,20,10,3,erdos,2.0,64,10000,krum,40,krum,1,0.0485,0.111,,,,femnist_20_10_3_erdos_02_64_10000_krum_40attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,50,directed_deviation,1,0.0498,0.0476,,,,femnist_20_10_3_erdos_02_64_10000_krum_50attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,50,backdoor,1,0.0498,0.0473,0.75,0.6,0.9,femnist_20_10_3_erdos_02_64_10000_krum_50attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,50,gaussian,1,0.0508,0.0485,,,,femnist_20_10_3_erdos_02_64_10000_krum_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,50,krum,1,0.0498,0.0465,,,,femnist_20_10_3_erdos_02_64_10000_krum_50attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,60,directed_deviation,1,0.0545,0.0479,,,,femnist_20_10_3_erdos_02_64_10000_krum_60attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,60,backdoor,1,0.0545,0.0479,0.05,0.0,0.0833,femnist_20_10_3_erdos_02_64_10000_krum_60attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,60,gaussian,1,0.0488,0.0485,,,,femnist_20_10_3_erdos_02_64_10000_krum_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,60,krum,1,0.0561,0.052,,,,femnist_20_10_3_erdos_02_64_10000_krum_60attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,70,directed_deviation,1,0.051,0.0466,,,,femnist_20_10_3_erdos_02_64_10000_krum_70attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,70,backdoor,1,0.051,0.0466,0.6,0.5,0.6429,femnist_20_10_3_erdos_02_64_10000_krum_70attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,70,gaussian,1,0.047,0.0485,,,,femnist_20_10_3_erdos_02_64_10000_krum_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,70,krum,1,0.0561,0.0509,,,,femnist_20_10_3_erdos_02_64_10000_krum_70attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,80,directed_deviation,1,0.0531,0.0512,,,,femnist_20_10_3_erdos_02_64_10000_krum_80attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,80,backdoor,1,0.0519,0.0508,0.2,0.0,0.25,femnist_20_10_3_erdos_02_64_10000_krum_80attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,80,gaussian,1,0.0388,0.0481,,,,femnist_20_10_3_erdos_02_64_10000_krum_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,krum,80,krum,1,0.0505,0.0512,,,,femnist_20_10_3_erdos_02_64_10000_krum_80attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,0,directed_deviation,1,0.834,0.834,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,0,gaussian,1,0.834,0.834,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,0,krum,1,0.834,0.834,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,0,backdoor,1,0.834,0.834,0.0,0.0,0.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,10,directed_deviation,1,0.834,0.8345,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_10attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,10,backdoor,1,0.0501,0.8345,0.1486,0.054,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_10attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,10,gaussian,1,0.834,0.8345,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,10,krum,1,0.834,0.8345,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_10attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,20,directed_deviation,1,0.833,0.8354,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_20attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,20,backdoor,1,0.0492,0.8354,0.2442,0.0552,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_20attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,20,gaussian,1,0.833,0.8354,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,20,krum,1,0.833,0.8354,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_20attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,30,directed_deviation,1,0.8361,0.8378,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_30attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,30,backdoor,1,0.051,0.8378,0.3385,0.055,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_30attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,30,gaussian,1,0.8361,0.8378,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,30,krum,1,0.8361,0.8378,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_30attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,40,directed_deviation,1,0.8383,0.8387,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_40attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,40,backdoor,1,0.0504,0.8387,0.4325,0.0541,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_40attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,40,gaussian,1,0.8383,0.8387,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,40,krum,1,0.8383,0.8387,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_40attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,50,directed_deviation,1,0.8452,0.8445,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_50attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,50,backdoor,1,0.0508,0.8445,0.5259,0.0518,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_50attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,50,gaussian,1,0.8452,0.8445,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,50,krum,1,0.8452,0.8445,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_50attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,60,directed_deviation,1,0.7814,0.8452,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_60attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,60,backdoor,1,0.0505,0.8452,0.6204,0.0509,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_60attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,60,gaussian,1,0.7814,0.8452,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,60,krum,1,0.7814,0.8452,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_60attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,70,directed_deviation,1,0.7913,0.8455,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_70attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,70,backdoor,1,0.0502,0.8455,0.7155,0.0517,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_70attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,70,gaussian,1,0.7913,0.8455,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,70,krum,1,0.7913,0.8455,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_70attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,80,directed_deviation,1,0.6494,0.8459,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_80attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,80,backdoor,1,0.0501,0.8459,0.8106,0.0528,1.0,femnist_20_10_3_erdos_02_64_10000_sketchguard_80attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,80,gaussian,1,0.6492,0.8459,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,sketchguard,80,krum,1,0.6488,0.8459,,,,femnist_20_10_3_erdos_02_64_10000_sketchguard_80attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,0,directed_deviation,1,0.8375,0.8375,,,,femnist_20_10_3_erdos_02_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,0,gaussian,1,0.8375,0.8375,,,,femnist_20_10_3_erdos_02_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,0,krum,1,0.8375,0.8375,,,,femnist_20_10_3_erdos_02_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,0,backdoor,1,0.8375,0.8375,0.0,0.0,0.0,femnist_20_10_3_erdos_02_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,10,directed_deviation,1,0.8196,0.8324,,,,femnist_20_10_3_erdos_02_64_10000_ubar_10attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,10,backdoor,1,0.0501,0.8324,0.1503,0.0559,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_10attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,10,gaussian,1,0.8196,0.8324,,,,femnist_20_10_3_erdos_02_64_10000_ubar_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,10,krum,1,0.8196,0.8324,,,,femnist_20_10_3_erdos_02_64_10000_ubar_10attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,20,directed_deviation,1,0.841,0.8398,,,,femnist_20_10_3_erdos_02_64_10000_ubar_20attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,20,backdoor,1,0.0492,0.8398,0.2453,0.0566,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_20attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,20,gaussian,1,0.841,0.8398,,,,femnist_20_10_3_erdos_02_64_10000_ubar_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,20,krum,1,0.841,0.8398,,,,femnist_20_10_3_erdos_02_64_10000_ubar_20attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,30,directed_deviation,1,0.8417,0.8312,,,,femnist_20_10_3_erdos_02_64_10000_ubar_30attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,30,backdoor,1,0.051,0.8312,0.3385,0.055,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_30attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,30,gaussian,1,0.8417,0.8312,,,,femnist_20_10_3_erdos_02_64_10000_ubar_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,30,krum,1,0.8417,0.8312,,,,femnist_20_10_3_erdos_02_64_10000_ubar_30attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,40,directed_deviation,1,0.8346,0.8377,,,,femnist_20_10_3_erdos_02_64_10000_ubar_40attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,40,backdoor,1,0.0504,0.8377,0.432,0.0534,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_40attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,40,gaussian,1,0.8346,0.8377,,,,femnist_20_10_3_erdos_02_64_10000_ubar_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,40,krum,1,0.8346,0.8377,,,,femnist_20_10_3_erdos_02_64_10000_ubar_40attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,50,directed_deviation,1,0.8332,0.8484,,,,femnist_20_10_3_erdos_02_64_10000_ubar_50attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,50,backdoor,1,0.0508,0.8484,0.5258,0.0515,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_50attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,50,gaussian,1,0.8332,0.8484,,,,femnist_20_10_3_erdos_02_64_10000_ubar_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,50,krum,1,0.8332,0.8484,,,,femnist_20_10_3_erdos_02_64_10000_ubar_50attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,60,directed_deviation,1,0.7678,0.8448,,,,femnist_20_10_3_erdos_02_64_10000_ubar_60attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,60,backdoor,1,0.0505,0.8448,0.6202,0.0504,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_60attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,60,gaussian,1,0.7714,0.8448,,,,femnist_20_10_3_erdos_02_64_10000_ubar_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,60,krum,1,0.7714,0.8448,,,,femnist_20_10_3_erdos_02_64_10000_ubar_60attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,70,directed_deviation,1,0.7911,0.8455,,,,femnist_20_10_3_erdos_02_64_10000_ubar_70attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,70,backdoor,1,0.0502,0.8455,0.7155,0.0517,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_70attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,70,gaussian,1,0.7911,0.8455,,,,femnist_20_10_3_erdos_02_64_10000_ubar_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,70,krum,1,0.7915,0.8455,,,,femnist_20_10_3_erdos_02_64_10000_ubar_70attack_krum_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,80,directed_deviation,1,0.6465,0.8459,,,,femnist_20_10_3_erdos_02_64_10000_ubar_80attack_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,80,backdoor,1,0.0501,0.8459,0.8106,0.0528,1.0,femnist_20_10_3_erdos_02_64_10000_ubar_80attack_backdoor_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,80,gaussian,1,0.648,0.8459,,,,femnist_20_10_3_erdos_02_64_10000_ubar_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,2.0,64,10000,ubar,80,krum,1,0.6499,0.8459,,,,femnist_20_10_3_erdos_02_64_10000_ubar_80attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,0,directed_deviation,1,0.8383,0.8383,,,,femnist_20_10_3_erdos_045_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,0,gaussian,1,0.8383,0.8383,,,,femnist_20_10_3_erdos_045_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,0,krum,1,0.8383,0.8383,,,,femnist_20_10_3_erdos_045_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,0,backdoor,1,0.8383,0.8383,0.0,0.0,0.0,femnist_20_10_3_erdos_045_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,10,directed_deviation,1,0.8402,0.8391,,,,femnist_20_10_3_erdos_045_64_10000_balance_10attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,10,backdoor,1,0.0501,0.8391,0.1486,0.054,1.0,femnist_20_10_3_erdos_045_64_10000_balance_10attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,10,gaussian,1,0.8402,0.8391,,,,femnist_20_10_3_erdos_045_64_10000_balance_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,10,krum,1,0.8402,0.8391,,,,femnist_20_10_3_erdos_045_64_10000_balance_10attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,20,directed_deviation,1,0.8399,0.8409,,,,femnist_20_10_3_erdos_045_64_10000_balance_20attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,20,backdoor,1,0.0492,0.8409,0.2443,0.0554,1.0,femnist_20_10_3_erdos_045_64_10000_balance_20attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,20,gaussian,1,0.8399,0.8409,,,,femnist_20_10_3_erdos_045_64_10000_balance_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,20,krum,1,0.8399,0.8409,,,,femnist_20_10_3_erdos_045_64_10000_balance_20attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,30,directed_deviation,1,0.8438,0.8418,,,,femnist_20_10_3_erdos_045_64_10000_balance_30attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,30,backdoor,1,0.051,0.8418,0.3378,0.0541,1.0,femnist_20_10_3_erdos_045_64_10000_balance_30attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,30,gaussian,1,0.8438,0.8418,,,,femnist_20_10_3_erdos_045_64_10000_balance_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,30,krum,1,0.8438,0.8418,,,,femnist_20_10_3_erdos_045_64_10000_balance_30attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,40,directed_deviation,1,0.8457,0.8429,,,,femnist_20_10_3_erdos_045_64_10000_balance_40attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,40,backdoor,1,0.0504,0.8429,0.4324,0.054,1.0,femnist_20_10_3_erdos_045_64_10000_balance_40attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,40,gaussian,1,0.8457,0.8429,,,,femnist_20_10_3_erdos_045_64_10000_balance_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,40,krum,1,0.8457,0.8429,,,,femnist_20_10_3_erdos_045_64_10000_balance_40attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,50,directed_deviation,1,0.8471,0.8446,,,,femnist_20_10_3_erdos_045_64_10000_balance_50attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,50,backdoor,1,0.0508,0.8446,0.5262,0.0524,1.0,femnist_20_10_3_erdos_045_64_10000_balance_50attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,50,gaussian,1,0.8471,0.8446,,,,femnist_20_10_3_erdos_045_64_10000_balance_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,50,krum,1,0.8471,0.8446,,,,femnist_20_10_3_erdos_045_64_10000_balance_50attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,60,directed_deviation,1,0.8485,0.8449,,,,femnist_20_10_3_erdos_045_64_10000_balance_60attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,60,backdoor,1,0.0505,0.8449,0.6207,0.0519,1.0,femnist_20_10_3_erdos_045_64_10000_balance_60attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,60,gaussian,1,0.8485,0.8449,,,,femnist_20_10_3_erdos_045_64_10000_balance_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,60,krum,1,0.8485,0.8449,,,,femnist_20_10_3_erdos_045_64_10000_balance_60attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,70,directed_deviation,1,0.8505,0.8456,,,,femnist_20_10_3_erdos_045_64_10000_balance_70attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,70,backdoor,1,0.0502,0.8456,0.7158,0.0526,1.0,femnist_20_10_3_erdos_045_64_10000_balance_70attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,70,gaussian,1,0.8505,0.8456,,,,femnist_20_10_3_erdos_045_64_10000_balance_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,70,krum,1,0.8505,0.8456,,,,femnist_20_10_3_erdos_045_64_10000_balance_70attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,80,directed_deviation,1,0.7987,0.8438,,,,femnist_20_10_3_erdos_045_64_10000_balance_80attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,80,backdoor,1,0.0501,0.8438,0.8107,0.0535,1.0,femnist_20_10_3_erdos_045_64_10000_balance_80attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,80,gaussian,1,0.7991,0.8438,,,,femnist_20_10_3_erdos_045_64_10000_balance_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,balance,80,krum,1,0.7969,0.8438,,,,femnist_20_10_3_erdos_045_64_10000_balance_80attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,0,directed_deviation,1,0.8506,0.8506,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,0,gaussian,1,0.8506,0.8506,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,0,krum,1,0.8506,0.8506,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,0,backdoor,1,0.8506,0.8506,0.0,0.0,0.0,femnist_20_10_3_erdos_045_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,10,directed_deviation,1,0.044,0.05,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_10attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,10,backdoor,1,0.051,0.0496,0.0,0.0,0.0,femnist_20_10_3_erdos_045_64_10000_d-fedavg_10attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,10,gaussian,1,0.0501,0.0496,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,10,krum,1,0.0506,0.055,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_10attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,20,directed_deviation,1,0.0553,0.0537,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_20attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,20,backdoor,1,0.0497,0.051,0.15,0.1875,0.0,femnist_20_10_3_erdos_045_64_10000_d-fedavg_20attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,20,gaussian,1,0.0492,0.0498,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,20,krum,1,0.0492,0.0498,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_20attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,30,directed_deviation,1,0.0561,0.0539,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_30attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,30,backdoor,1,0.0512,0.0515,0.0,0.0,0.0,femnist_20_10_3_erdos_045_64_10000_d-fedavg_30attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,30,gaussian,1,0.051,0.0491,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,30,krum,1,0.051,0.0491,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_30attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,40,directed_deviation,1,0.0504,0.0491,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_40attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,40,backdoor,1,0.0504,0.0491,1.0,1.0,1.0,femnist_20_10_3_erdos_045_64_10000_d-fedavg_40attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,40,gaussian,1,0.0504,0.0491,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,40,krum,1,0.0504,0.0491,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_40attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,50,directed_deviation,1,0.0508,0.0485,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_50attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,50,backdoor,1,0.0508,0.0485,1.0,1.0,1.0,femnist_20_10_3_erdos_045_64_10000_d-fedavg_50attack_backdoor_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,50,gaussian,1,0.0508,0.0485,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,50,krum,1,0.0508,0.0485,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_50attack_krum_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,60,directed_deviation,1,0.0562,0.052,,,,femnist_20_10_3_erdos_045_64_10000_d-fedavg_60attack_1lambda.log
femnist,20,10,3,erdos,45.0,64,10000,d-fedavg,60,backdoor,1,0.0562,0.052,0.0,0.0,0.0,femnist_20_10_3_erdos_045_64_10000_d-fedavg_60attack_backdoor_1lambda.log
